species,decimalLatitude,decimalLongitude,eventDate,geometry
Physcomitrella patens,50.95,6.973617,,POINT (6.973617 50.95)
Physcomitrella patens,51.1,17.033333,,POINT (17.033333 51.1)
Physcomitrella patens,51.033333,13.75,,POINT (13.75 51.033333)
Physcomitrella patens,49.25,7.366667,,POINT (7.366667 49.25)
Physcomitrella patens,51.033333,13.75,1861-10-01,POINT (13.75 51.033333)
Physcomitrella patens,51.20445,14.463333,2000-07-09,POINT (14.463333 51.20445)
Physcomitrella patens,51.283883,14.18195,1997-06-29,POINT (14.18195 51.283883)
Physcomitrella patens,51.204717,14.443883,1997-08-31,POINT (14.443883 51.204717)
Physcomitrella patens,47.55,6.43,2003,POINT (6.43 47.55)
Physcomitrella patens,47.55,6.43,2003,POINT (6.43 47.55)
Physcomitrella patens,52.18,0.18,1962,POINT (0.18 52.18)
Physcomitrella patens,40.87,-73.45,2018-02-05,POINT (-73.45 40.87)
Physcomitrella patens,47.55,6.43,2003,POINT (6.43 47.55)
Physcomitrella patens,52.192039,0.105293,2021-07-28T07:49,POINT (0.105293 52.192039)
Physcomitrella patens,52.193427,0.113138,2021-07-28T11:15,POINT (0.113138 52.193427)
Physcomitrella patens,58.95,68.983333,2004-09-22,POINT (68.983333 58.95)
Physcomitrella patens,46.72492,2.80354,2014,POINT (2.80354 46.72492)
Physcomitrella patens,49.93987,2.46644,2001,POINT (2.46644 49.93987)
Physcomitrella patens,48.75393,-1.50051,1982/1985,POINT (-1.50051 48.75393)
Physcomitrella patens,47.32181,4.61119,1986,POINT (4.61119 47.32181)
Physcomitrella patens,48.79442,6.87582,2010,POINT (6.87582 48.79442)
Physcomitrella patens,47.06102,6.68174,2020-10-04,POINT (6.68174 47.06102)
Physcomitrella patens,47.27078,9.45411,2018-10-21,POINT (9.45411 47.27078)
Physcomitrella patens,47.19708,7.99949,2013-11-12,POINT (7.99949 47.19708)
Physcomitrella patens,46.87967,8.38976,1974-07-26,POINT (8.38976 46.87967)
Physcomitrella patens,47.13703,9.38314,2011-06-26,POINT (9.38314 47.13703)
Physcomitrella patens,47.15343,7.33974,2012-06-22,POINT (7.33974 47.15343)
Physcomitrella patens,47.10397,8.45962,1966,POINT (8.45962 47.10397)
Physcomitrella patens,47.46311,8.53282,2011-06-17,POINT (8.53282 47.46311)
Physcomitrella patens,47.28441,8.39697,2009-10-19,POINT (8.39697 47.28441)
Physcomitrella patens,47.28441,8.39697,2009-10-19,POINT (8.39697 47.28441)
Physcomitrella patens,47.28324,8.52914,1893-09-21,POINT (8.52914 47.28324)
Physcomitrella patens,47.15343,7.33974,2012-06-22,POINT (7.33974 47.15343)
Physcomitrella patens,47.01647,8.12913,2017-09-18,POINT (8.12913 47.01647)
Physcomitrella patens,47.2696,9.52016,2000-06-15,POINT (9.52016 47.2696)
Physcomitrella patens,47.1495,8.39455,2013-08-31,POINT (8.39455 47.1495)
Physcomitrella patens,47.18801,8.98906,2014-08-22,POINT (8.98906 47.18801)
Physcomitrella patens,47.28441,8.39697,2009-10-19,POINT (8.39697 47.28441)
Physcomitrella patens,47.28441,8.39697,2009-10-19,POINT (8.39697 47.28441)
Physcomitrella patens,47.37488,8.33239,1865,POINT (8.33239 47.37488)
Physcomitrella patens,47.01278,8.58941,1990-08-31,POINT (8.58941 47.01278)
Physcomitrella patens,47.32688,8.66233,1993-09-21,POINT (8.66233 47.32688)
Physcomitrella patens,47.19708,7.99949,1984-07-17,POINT (7.99949 47.19708)
Physcomitrella patens,59.75627,17.63941,2021-04-23,POINT (17.63941 59.75627)
Physcomitrella patens,51.81,4.8,1998-07,POINT (4.8 51.81)
Physcomitrella patens,51.81,4.8,1998-07,POINT (4.8 51.81)
Physcomitrella patens,51.7,4.82,1998-08,POINT (4.82 51.7)
Physcomitrella patens,51.77,4.74,2003-06,POINT (4.74 51.77)
Physcomitrella patens,51.79,5.02,1999-09,POINT (5.02 51.79)
Physcomitrella patens,51.8,4.8,1998-07,POINT (4.8 51.8)
Physcomitrella patens,51.81,4.8,1998-07,POINT (4.8 51.81)
Physcomitrella patens,51.73,4.7,2003-08,POINT (4.7 51.73)
Physcomitrella patens,51.74,4.72,2003-07,POINT (4.72 51.74)
Physcomitrella patens,51.74,4.7,2003-07,POINT (4.7 51.74)
Physcomitrella patens,51.77,4.73,2008-10,POINT (4.73 51.77)
Physcomitrella patens,51.79,5.02,1999-09,POINT (5.02 51.79)
Physcomitrella patens,48.80136,6.78065,2010,POINT (6.78065 48.80136)
Physcomitrella patens,48.75301,-1.49467,1982/1985,POINT (-1.49467 48.75301)
Physcomitrella patens,44.8387,1.30843,2015,POINT (1.30843 44.8387)
Physcomitrella patens,59.74244,17.45806,2020-12-21,POINT (17.45806 59.74244)
Physcomitrella patens,50.369621,4.685186,2020-10-22,POINT (4.685186 50.369621)
Physcomitrella patens,50.127217,4.515748,2020-09-24,POINT (4.515748 50.127217)
Physcomitrella patens,50.019389,4.2782,2016-09-22,POINT (4.2782 50.019389)
Physcomitrella patens,50.16084,5.117658,2013-09-05,POINT (5.117658 50.16084)
Physcomitrella patens,50.530917,4.841422,2010-07-15,POINT (4.841422 50.530917)
Physcomitrella patens,50.244163,4.446014,1983-11-20,POINT (4.446014 50.244163)
Physcomitrella patens,50.127198,4.529734,2020-09-24,POINT (4.529734 50.127198)
Physcomitrella patens,50.483259,5.291859,2008-11-04,POINT (5.291859 50.483259)
Physcomitrella patens,50.369621,4.685186,2020-10-22,POINT (4.685186 50.369621)
Physcomitrella patens,49.855082,5.126787,2019-08-11,POINT (5.126787 49.855082)
Physcomitrella patens,50.325079,4.291669,2002-12-01,POINT (4.291669 50.325079)
Physcomitrella patens,50.15194,5.103525,2012-09-02,POINT (5.103525 50.15194)
Physcomitrella patens,50.634897,3.301638,2011-07-01,POINT (3.301638 50.634897)
Physcomitrella patens,50.325079,4.291669,2002-12-01,POINT (4.291669 50.325079)
Physcomitrella patens,50.783302,4.631257,1980-10-12,POINT (4.631257 50.783302)
Physcomitrella patens,50.284786,5.3722,2005-10-31,POINT (5.3722 50.284786)
Physcomitrella patens,50.629575,3.838885,2010-10-14,POINT (3.838885 50.629575)
Physcomitrella patens,50.477542,4.671821,1987-11-19,POINT (4.671821 50.477542)
Physcomitrella patens,50.275797,5.37201,2005-10-27,POINT (5.37201 50.275797)
Physcomitrella patens,50.275918,5.357982,2005-10-16,POINT (5.357982 50.275918)
Physcomitrella patens,50.756301,4.645278,1989-12-03,POINT (4.645278 50.756301)
Physcomitrella patens,50.661469,3.258603,2011-06-30,POINT (3.258603 50.661469)
Physcomitrella patens,50.692398,5.918774,2008-09-21,POINT (5.918774 50.692398)
Physcomitrella patens,50.689389,6.131008,2008-09-18,POINT (6.131008 50.689389)
Physcomitrella patens,50.756301,4.645278,1989-12-03,POINT (4.645278 50.756301)
Physcomitrella patens,50.553573,5.476698,2004-06-29,POINT (5.476698 50.553573)
Physcomitrella patens,50.270954,4.586334,1998-10-25,POINT (4.586334 50.270954)
Physcomitrella patens,50.257695,5.385653,2005-10-27,POINT (5.385653 50.257695)
Physcomitrella patens,50.717418,5.239805,2011-08-10,POINT (5.239805 50.717418)
Physcomitrella patens,50.494444,4.95381,2016-10-25,POINT (4.95381 50.494444)
Physcomitrella patens,50.664179,5.139804,2011-07-30,POINT (5.139804 50.664179)
Physcomitrella patens,50.522738,4.178535,2009-08-26,POINT (4.178535 50.522738)
Physcomitrella patens,50.612363,4.051015,2008-07-24,POINT (4.051015 50.612363)
Physcomitrella patens,50.204796,5.258439,1997-09-14,POINT (5.258439 50.204796)
Physcomitrella patens,50.188483,5.006062,1992-10-31,POINT (5.006062 50.188483)
Physcomitrella patens,50.756301,4.645278,1989-12-03,POINT (4.645278 50.756301)
Physcomitrella patens,50.737166,4.95683,1986-11-09,POINT (4.95683 50.737166)
Physcomitrella patens,50.370039,4.305654,2006-11-24,POINT (4.305654 50.370039)
Physcomitrella patens,50.418325,5.515754,1988-09-22,POINT (5.515754 50.418325)
Physcomitrella patens,50.610071,3.570656,2011-06-01,POINT (3.570656 50.610071)
Physcomitrella patens,50.387521,4.71343,2008-08-28,POINT (4.71343 50.387521)
Physcomitrella patens,49.714236,5.762441,2012-09-23,POINT (5.762441 49.714236)
Physcomitrella patens,50.1446,4.767632,2008-08-06,POINT (4.767632 50.1446)
Physcomitrella patens,50.608284,5.393208,2005-08-21,POINT (5.393208 50.608284)
Physcomitrella patens,50.396512,4.713496,2008-08-28,POINT (4.713496 50.396512)
Physcomitrella patens,50.602406,3.79681,2005-08-15,POINT (3.79681 50.602406)
Physcomitrella patens,50.262121,4.474094,1983-11-01,POINT (4.474094 50.262121)
Physcomitrella patens,50.576573,4.121846,2004-07-11,POINT (4.121846 50.576573)
Physcomitrella patens,50.284414,5.41429,2005-06-11,POINT (5.41429 50.284414)
Physcomitrella patens,50.387926,4.207196,1986-10-19,POINT (4.207196 50.387926)
Physcomitrella patens,50.091349,4.361914,2014-08-28,POINT (4.361914 50.091349)
Physcomitrella patens,50.630482,4.107432,1980-10-05,POINT (4.107432 50.630482)
Physcomitrella patens,50.498362,5.602275,2011-10-29,POINT (5.602275 50.498362)
Physcomitrella patens,50.900461,4.390249,1997-07-30,POINT (4.390249 50.900461)
Physcomitrella patens,50.594777,4.277113,1982-09-25,POINT (4.277113 50.594777)
Physcomitrella patens,50.504646,4.615608,2003-07-31,POINT (4.615608 50.504646)
Physcomitrella patens,50.720194,4.701711,1999-06-03,POINT (4.701711 50.720194)
Physcomitrella patens,50.602778,4.856269,2000-11-01,POINT (4.856269 50.602778)
Physcomitrella patens,50.967581,5.429543,1985-10-06,POINT (5.429543 50.967581)
Physcomitrella patens,49.862959,5.279913,2002-09-29,POINT (5.279913 49.862959)
Physcomitrella patens,50.04639,4.403804,2006-08-03,POINT (4.403804 50.04639)
Physcomitrella patens,50.195806,5.258271,2019-11-17,POINT (5.258271 50.195806)
Physcomitrella patens,49.690036,5.512252,2012-09-24,POINT (5.512252 49.690036)
Physcomitrella patens,50.15405,4.599791,1997-10-16,POINT (4.599791 50.15405)
Physcomitrella patens,50.783588,4.418553,1980-08-14,POINT (4.418553 50.783588)
Physcomitrella patens,50.538615,3.642398,2010-07-07,POINT (3.642398 50.538615)
Physcomitrella patens,50.108971,4.655492,1986-12-14,POINT (4.655492 50.108971)
Physcomitrella patens,50.634767,3.287504,2011-07-01,POINT (3.287504 50.634767)
Physcomitrella patens,50.450705,4.615326,2013-12-08,POINT (4.615326 50.450705)
Physcomitrella patens,50.810472,4.517901,1998-02-12,POINT (4.517901 50.810472)
Physcomitrella patens,50.76529,4.645331,1990-01-28,POINT (4.645331 50.76529)
Physcomitrella patens,50.951831,5.144541,1988-12-04,POINT (5.144541 50.951831)
Physcomitrella patens,50.736766,5.962743,2008-09-24,POINT (5.962743 50.736766)
Physcomitrella patens,50.127277,4.277998,2009-08-25,POINT (4.277998 50.127277)
Physcomitrella patens,50.639022,3.951877,2004-09-30,POINT (3.951877 50.639022)
Physcomitrella patens,50.634767,3.287504,2011-07-01,POINT (3.287504 50.634767)
Physcomitrella patens,50.756301,4.645278,1989-12-03,POINT (4.645278 50.756301)
Physcomitrella patens,50.639363,4.672864,2016-11-10,POINT (4.672864 50.639363)
Physcomitrella patens,50.792188,4.673856,2000-07-18,POINT (4.673856 50.792188)
Physcomitrella patens,50.334019,4.23547,2009-09-30,POINT (4.23547 50.334019)
Physcomitrella patens,50.248705,5.385461,2005-11-01,POINT (5.385461 50.248705)
Physcomitrella patens,50.756301,4.645278,1989-12-03,POINT (4.645278 50.756301)
Physcomitrella patens,50.666695,4.460862,2000-07-28,POINT (4.460862 50.666695)
Physcomitrella patens,50.257817,5.37163,2005-11-03,POINT (5.37163 50.257817)
Physcomitrella patens,50.728046,3.752797,2010-05-31,POINT (3.752797 50.728046)
Physcomitrella patens,50.531871,4.319547,1983-08-13,POINT (4.319547 50.531871)
Physcomitrella patens,50.266685,5.385845,2005-11-08,POINT (5.385845 50.266685)
Physcomitrella patens,50.213786,5.258607,2014-09-18,POINT (5.258607 50.213786)
Physcomitrella patens,50.257571,5.399675,2005-11-01,POINT (5.399675 50.257571)
Physcomitrella patens,50.746084,4.971111,1999-08-25,POINT (4.971111 50.746084)
Physcomitrella patens,50.404006,5.051164,2013-09-15,POINT (5.051164 50.404006)
Physcomitrella patens,50.576596,4.601867,2012-09-08,POINT (4.601867 50.576596)
Physcomitrella patens,50.325102,4.347843,2008-06-26,POINT (4.347843 50.325102)
Physcomitrella patens,50.315956,4.55846,2012-10-11,POINT (4.55846 50.315956)
Physcomitrella patens,50.690555,5.225155,1982-10-09,POINT (5.225155 50.690555)
Physcomitrella patens,50.967581,5.429543,1983-03-30,POINT (5.429543 50.967581)
Physcomitrella patens,50.74601,4.98528,2017-12-28,POINT (4.98528 50.74601)
Physcomitrella patens,50.387521,4.71343,2008-08-28,POINT (4.71343 50.387521)
Physcomitrella patens,50.593538,4.912668,2012-11-11,POINT (4.912668 50.593538)
Physcomitrella patens,50.701781,4.828983,1999-11-01,POINT (4.828983 50.701781)
Physcomitrella patens,50.064366,4.417785,1984-04-15,POINT (4.417785 50.064366)
Physcomitrella patens,50.1446,4.767632,1985-08-18,POINT (4.767632 50.1446)
Physcomitrella patens,50.540435,4.686333,2013-12-01,POINT (4.686333 50.540435)
Physcomitrella patens,50.513153,4.784846,2012-08-26,POINT (4.784846 50.513153)
Physcomitrella patens,50.11831,4.417842,2014-08-28,POINT (4.417842 50.11831)
Physcomitrella patens,50.684506,5.833594,2011-10-27,POINT (5.833594 50.684506)
Physcomitrella patens,50.692954,5.876324,2011-07-05,POINT (5.876324 50.692954)
Physcomitrella patens,50.213567,5.286627,2009-07-15,POINT (5.286627 50.213567)
Physcomitrella patens,46.72861,15.8825,2020-09-24,POINT (15.8825 46.72861)
Physcomitrella patens,37.720278,-89.611389,2003-10-13,POINT (-89.611389 37.720278)
Physcomitrella patens,58.26511,22.10732,2017-09-27,POINT (22.10732 58.26511)
Physcomitrella patens,58.08044,26.46674,2016-09-28,POINT (26.46674 58.08044)
Physcomitrella patens,58.06486,26.34579,2020-09-23,POINT (26.34579 58.06486)
Physcomitrella patens,58.136111,26.419722,2016-09-28,POINT (26.419722 58.136111)
Physcomitrella patens,59.81921,17.59957,2020-09-19,POINT (17.59957 59.81921)
Physcomitrella patens,59.82385,17.59635,2020-09-19,POINT (17.59635 59.82385)
Physcomitrella patens,59.8215,17.59766,2020-09-19,POINT (17.59766 59.8215)
Physcomitrella patens,59.82098,17.59832,2020-09-19,POINT (17.59832 59.82098)
Physcomitrella patens,59.8246,17.59647,2020-09-19,POINT (17.59647 59.8246)
Physcomitrella patens,58.370556,22.669444,2007-08-17,POINT (22.669444 58.370556)
Physcomitrella patens,59.75627,17.63941,2020-09-25,POINT (17.63941 59.75627)
Physcomitrella patens,43.833333,43.616667,2012-05-30,POINT (43.616667 43.833333)
Physcomitrella patens,59.75627,17.63941,2020-11-23,POINT (17.63941 59.75627)
Physcomitrella patens,51.877564,5.767871,2013-10-19,POINT (5.767871 51.877564)
Physcomitrella patens,51.859235,5.958939,2015-10-04,POINT (5.958939 51.859235)
Physcomitrella patens,62.6073,9.6331,1882-09,POINT (9.6331 62.6073)
Physcomitrella patens,60.1249,10.2688,1901-10-05,POINT (10.2688 60.1249)
Physcomitrella patens,59.7913,10.7729,1884-10-19,POINT (10.7729 59.7913)
Physcomitrella patens,59.9405,10.7003,1908-10-18,POINT (10.7003 59.9405)
Physcomitrella patens,59.9405,10.7003,1906-09-23,POINT (10.7003 59.9405)
Physcomitrella patens,59.9403,10.7092,1910-09-25,POINT (10.7092 59.9403)
Physcomitrella patens,60.0754,10.2849,1928-10-02,POINT (10.2849 60.0754)
Physcomitrella patens,59.7913,10.7729,1884-10-19,POINT (10.7729 59.7913)
Physcomitrella patens,59.75627,17.63941,2020-04-16,POINT (17.63941 59.75627)
Physcomitrella patens,58.34194,14.86883,2020-10-11,POINT (14.86883 58.34194)
Physcomitrella patens,58.34379,14.86681,2020-10-11T09:30/2020-10-11T11:30,POINT (14.86681 58.34379)
Physcomitrella patens,58.34392,14.8669,2020-10-11,POINT (14.8669 58.34392)
Physcomitrella patens,59.1218,17.77397,2020-10-10,POINT (17.77397 59.1218)
Physcomitrella patens,58.3435,14.86569,2020-10-11,POINT (14.86569 58.3435)
Physcomitrella patens,49.11722,16.16533,2019-10-22,POINT (16.16533 49.11722)
Physcomitrella patens,58.34395,14.86635,2020-09-06,POINT (14.86635 58.34395)
Physcomitrella patens,58.34394,14.86703,2020-09-06,POINT (14.86703 58.34394)
Physcomitrella patens,59.75627,17.63941,2020-08-22,POINT (17.63941 59.75627)
Physcomitrella patens,58.86962,17.11937,2020-08-04,POINT (17.11937 58.86962)
Physcomitrella patens,58.87138,17.11904,2020-08-04,POINT (17.11904 58.87138)
Physcomitrella patens,58.87001,17.11844,2020-08-04,POINT (17.11844 58.87001)
Physcomitrella patens,51.8,5.2,2019-10-19,POINT (5.2 51.8)
Physcomitrella patens,51.8,5.2,2019-10-19,POINT (5.2 51.8)
Physcomitrella patens,51.8,5.2,2019-10-19,POINT (5.2 51.8)
Physcomitrella patens,51.95,5.0,2019-06-15,POINT (5 51.95)
Physcomitrella patens,51.8,4.4,2019-11-22,POINT (4.4 51.8)
Physcomitrella patens,51.8,5.2,2019-10-19,POINT (5.2 51.8)
Physcomitrella patens,51.9,5.95,2020-01-11,POINT (5.95 51.9)
Physcomitrella patens,51.85,4.45,2020-02-02,POINT (4.45 51.85)
Physcomitrella patens,51.8,5.2,2019-10-19,POINT (5.2 51.8)
Physcomitrella patens,51.8,5.15,2019-10-19,POINT (5.15 51.8)
Physcomitrella patens,51.8,5.15,2019-10-19,POINT (5.15 51.8)
Physcomitrella patens,51.85,4.45,2020-01-03,POINT (4.45 51.85)
Physcomitrella patens,50.690283,-1.387641,2020-07-28T12:30,POINT (-1.387641 50.690283)
Physcomitrella patens,50.690283,-1.387641,2020-07-14T10:03,POINT (-1.387641 50.690283)
Physcomitrella patens,59.75627,17.63941,2020-06-09,POINT (17.63941 59.75627)
Physcomitrella patens,59.75627,17.63941,2020-05-04,POINT (17.63941 59.75627)
Physcomitrella patens,41.992315,-87.763558,1929-09-22,POINT (-87.763558 41.992315)
Physcomitrella patens,59.7562,17.63945,2019-11-02,POINT (17.63945 59.7562)
Physcomitrella patens,45.25988,5.89025,2012-10-29,POINT (5.89025 45.25988)
Physcomitrella patens,46.34934,4.8857,1966-01-01/1966-12-31,POINT (4.8857 46.34934)
Physcomitrella patens,45.16076,5.73685,1886-01-01/1886-12-31,POINT (5.73685 45.16076)
Physcomitrella patens,59.94323,17.40732,2002-10-09/2002-10-18,POINT (17.40732 59.94323)
Physcomitrella patens,59.79682,17.66887,2002-10-09/2002-10-18,POINT (17.66887 59.79682)
Physcomitrella patens,59.79234,17.66474,2002-10-09/2002-10-18,POINT (17.66474 59.79234)
Physcomitrella patens,59.68208,17.38131,2002-10-09/2002-10-18,POINT (17.38131 59.68208)
Physcomitrella patens,59.7424,17.45806,2002-10-09/2002-10-18,POINT (17.45806 59.7424)
Physcomitrella patens,59.82576,17.59756,2002-10-09/2002-10-18,POINT (17.59756 59.82576)
Physcomitrella patens,59.71594,17.81764,1999-10-20/1999-10-21,POINT (17.81764 59.71594)
Physcomitrella patens,51.899,4.536,2005-09-18,POINT (4.536 51.899)
Physcomitrella patens,51.92,4.6,2004-10-09,POINT (4.6 51.92)
Physcomitrella patens,51.906,4.469,2002-09-23,POINT (4.469 51.906)
Physcomitrella patens,51.93,4.53,2002-10-20,POINT (4.53 51.93)
Physcomitrella patens,51.79,4.81,2000-08-02,POINT (4.81 51.79)
Physcomitrella patens,51.33385,-2.699713,2016-11-04,POINT (-2.699713 51.33385)
Physcomitrella patens,51.337907,-2.617948,1998-12-31,POINT (-2.617948 51.337907)
Physcomitrella patens,51.334715,-2.705468,2016-11-04,POINT (-2.705468 51.334715)
Physcomitrella patens,51.342807,-2.705592,2016-11-04,POINT (-2.705592 51.342807)
Physcomitrella patens,52.219306,0.666548,2003-10-06,POINT (0.666548 52.219306)
Physcomitrella patens,51.861972,0.227774,1967,POINT (0.227774 51.861972)
Physcomitrella patens,52.304713,0.281474,2005-10-15,POINT (0.281474 52.304713)
Physcomitrella patens,52.306453,0.284498,2005-10-15,POINT (0.284498 52.306453)
Physcomitrella patens,52.304572,0.288802,2006-10-18,POINT (0.288802 52.304572)
Physcomitrella patens,52.304572,0.288802,2005-10-15,POINT (0.288802 52.304572)
Physcomitrella patens,52.666443,-0.683173,2015-09-26,POINT (-0.683173 52.666443)
Physcomitrella patens,52.10275,6.22645,1981-09-05,POINT (6.22645 52.10275)
Physcomitrella patens,52.10275,6.22645,1981-09-05,POINT (6.22645 52.10275)
Physcomitrella patens,51.38423,6.14142,1950-07-19,POINT (6.14142 51.38423)
Physcomitrella patens,51.96997,5.04595,1989-10-25,POINT (5.04595 51.96997)
Physcomitrella patens,52.11418,6.1982,1988-09-23,POINT (6.1982 52.11418)
Physcomitrella patens,51.97586,5.41995,1987-11-04,POINT (5.41995 51.97586)
Physcomitrella patens,52.50811,6.08685,1993-07-20,POINT (6.08685 52.50811)
Physcomitrella patens,51.87942,6.00444,2003-07-20,POINT (6.00444 51.87942)
Physcomitrella patens,52.10325,6.15348,1985-10-05,POINT (6.15348 52.10325)
Physcomitrella patens,52.14592,6.44642,1986-08-01/1986-08-31,POINT (6.44642 52.14592)
Physcomitrella patens,51.92395,6.07774,1986-09-01/1986-09-30,POINT (6.07774 51.92395)
Physcomitrella patens,51.92583,5.56893,1970-09-27,POINT (5.56893 51.92583)
Physcomitrella patens,51.87632,6.44007,1988-10-01/1988-10-31,POINT (6.44007 51.87632)
Physcomitrella patens,51.97064,5.64187,1970-10-27,POINT (5.64187 51.97064)
Physcomitrella patens,51.92471,5.93237,1982-10-02,POINT (5.93237 51.92471)
Physcomitrella patens,51.97064,5.64187,1967-08-07,POINT (5.64187 51.97064)
Physcomitrella patens,52.10325,6.15348,1985-10-01/1985-10-31,POINT (6.15348 52.10325)
Physcomitrella patens,51.97064,5.64187,1970-09-23,POINT (5.64187 51.97064)
Physcomitrella patens,51.87632,6.44007,1988-08-01/1988-08-31,POINT (6.44007 51.87632)
Physcomitrella patens,51.83515,5.85874,1982-10-02,POINT (5.85874 51.83515)
Physcomitrella patens,51.87632,6.44007,1986-08-01/1986-08-31,POINT (6.44007 51.87632)
Physcomitrella patens,51.74325,4.55463,1979-10-03,POINT (4.55463 51.74325)
Physcomitrella patens,51.97064,5.64187,1958-09-28,POINT (5.64187 51.97064)
Physcomitrella patens,48.61696,3.8915,2014-06-06,POINT (3.8915 48.61696)
Physcomitrella patens,47.90141,5.39152,2012-08-29,POINT (5.39152 47.90141)
Physcomitrella patens,46.45273,2.28344,2013-10-24,POINT (2.28344 46.45273)
Physcomitrella patens,49.57184,4.89294,2013-08-23,POINT (4.89294 49.57184)
Physcomitrella patens,47.22324,4.62047,2017-05-26,POINT (4.62047 47.22324)
Physcomitrella patens,47.86139,4.40464,2014-09-19,POINT (4.40464 47.86139)
Physcomitrella patens,47.34636,4.40946,1898-01-01/1898-12-31,POINT (4.40946 47.34636)
Physcomitrella patens,49.49179,4.32762,2014-07-23,POINT (4.32762 49.49179)
Physcomitrella patens,47.31987,4.5997,2017-08-29,POINT (4.5997 47.31987)
Physcomitrella patens,49.47428,4.45225,2014-07-23,POINT (4.45225 49.47428)
Physcomitrella patens,48.2629,4.27684,2016-10-15,POINT (4.27684 48.2629)
Physcomitrella patens,49.4407,4.71705,2014-07-23,POINT (4.71705 49.4407)
Physcomitrella patens,49.24591,4.85609,2014-07-18,POINT (4.85609 49.24591)
Physcomitrella patens,47.12248,3.82149,2016-10-21,POINT (3.82149 47.12248)
Physcomitrella patens,47.54217,4.37806,1898-01-01/1898-12-31,POINT (4.37806 47.54217)
Physcomitrella patens,48.865,2.09146,1836-01-01/1836-12-31,POINT (2.09146 48.865)
Physcomitrella patens,49.48923,4.53124,2014-08-22,POINT (4.53124 49.48923)
Physcomitrella patens,47.24934,4.52118,2017-08-29,POINT (4.52118 47.24934)
Physcomitrella patens,49.41483,4.69681,2014-07-23,POINT (4.69681 49.41483)
Physcomitrella patens,46.74547,4.90227,2015-07-29,POINT (4.90227 46.74547)
Physcomitrella patens,48.69623,1.84338,1933-10-25,POINT (1.84338 48.69623)
Physcomitrella patens,48.45363,5.38904,2011-09-27,POINT (5.38904 48.45363)
Physcomitrella patens,48.31664,4.03602,2014-08-06,POINT (4.03602 48.31664)
Physcomitrella patens,48.33136,4.35901,2011-10-05,POINT (4.35901 48.33136)
Physcomitrella patens,44.20724,0.25656,2016-10-07,POINT (0.25656 44.20724)
Physcomitrella patens,44.25853,0.70177,2015-09-23,POINT (0.70177 44.25853)
Physcomitrella patens,44.85025,1.27457,2015-07-20,POINT (1.27457 44.85025)
Physcomitrella patens,44.70546,0.61074,2015-10-06,POINT (0.61074 44.70546)
Physcomitrella patens,48.29717,4.31942,2017-10-10,POINT (4.31942 48.29717)
Physcomitrella patens,47.80946,4.74806,2018-08-15,POINT (4.74806 47.80946)
Physcomitrella patens,47.82738,2.28691,2017-08-30,POINT (2.28691 47.82738)
Physcomitrella patens,48.94819,4.93956,2017-11-01,POINT (4.93956 48.94819)
Physcomitrella patens,48.56867,4.83176,2017-10-13,POINT (4.83176 48.56867)
Physcomitrella patens,48.82198,6.88321,2005-01-01,POINT (6.88321 48.82198)
Physcomitrella patens,49.03279,5.79951,2005-01-01,POINT (5.79951 49.03279)
Physcomitrella patens,48.82233,6.80053,2009-07-08,POINT (6.80053 48.82233)
Physcomitrella patens,49.03279,5.79951,2005-01-01,POINT (5.79951 49.03279)
Physcomitrella patens,48.80236,6.81986,2009-06-26,POINT (6.81986 48.80236)
Physcomitrella patens,49.03279,5.79951,2005-01-01,POINT (5.79951 49.03279)
Physcomitrella patens,49.03279,5.79951,2005-01-01,POINT (5.79951 49.03279)
Physcomitrella patens,48.80011,6.74892,2005-01-01,POINT (6.74892 48.80011)
Physcomitrella patens,48.82233,6.80053,2009-07-30,POINT (6.80053 48.82233)
Physcomitrella patens,48.82844,6.84017,2005-01-01,POINT (6.84017 48.82844)
Physcomitrella patens,48.8445,5.70532,2005-01-01,POINT (5.70532 48.8445)
Physcomitrella patens,48.67831,6.8427,2005-01-01,POINT (6.8427 48.67831)
Physcomitrella patens,48.93823,5.69797,2005-01-01,POINT (5.69797 48.93823)
Physcomitrella patens,49.03279,5.79951,2005-01-01,POINT (5.79951 49.03279)
Physcomitrella patens,48.80236,6.81986,2009-08-04,POINT (6.81986 48.80236)
Physcomitrella patens,49.03279,5.79951,2005-01-01,POINT (5.79951 49.03279)
Physcomitrella patens,49.03279,5.79951,2005-01-01,POINT (5.79951 49.03279)
Physcomitrella patens,48.82632,6.74716,2005-01-01,POINT (6.74716 48.82632)
Physcomitrella patens,46.77964,6.25831,2013-06-07,POINT (6.25831 46.77964)
Physcomitrella patens,48.47762,-2.80895,2003-11-01,POINT (-2.80895 48.47762)
Physcomitrella patens,48.82233,6.80053,2009-07-08,POINT (6.80053 48.82233)
Physcomitrella patens,48.80236,6.81986,2009-08-04,POINT (6.81986 48.80236)
Physcomitrella patens,48.82233,6.80053,2009-01-01/2010-12-31,POINT (6.80053 48.82233)
Physcomitrella patens,48.80236,6.81986,2009-06-26,POINT (6.81986 48.80236)
Physcomitrella patens,59.71609,17.81597,2019-11-02,POINT (17.81597 59.71609)
Physcomitrella patens,59.75627,17.63941,2019-10-30,POINT (17.63941 59.75627)
Physcomitrella patens,50.0,13.0,1928-08-28,POINT (13 50)
Physcomitrella patens,59.75627,17.63942,2019-10-10,POINT (17.63942 59.75627)
