LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	StdValueStr	
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Funaria hygrometrica	321807	Funaria hygrometrica	2954605	27170605	3427	Moss: vegetative regeneration	7253	Bryophyte: Vegetative regeneration: gemmae	veg_gem	unknown											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Funaria hygrometrica	321807	Funaria hygrometrica	2954605	27170606	3427	Moss: vegetative regeneration	7254	Bryophyte: Vegetative regeneration: bulbils	veg_bulb	unknown											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Funaria hygrometrica	321807	Funaria hygrometrica	2954605	27170607	3427	Moss: vegetative regeneration	7255	Bryophyte: Vegetative regeneration: branches	veg_bran	unknown											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Funaria hygrometrica	321807	Funaria hygrometrica	2954605	27170608	3427	Moss: vegetative regeneration	7256	Bryophyte: Vegetative regeneration:  leaves	veg_leav	unknown											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Funaria hygrometrica	321807	Funaria hygrometrica	2954605	27170580	1134	Species environmental indicator value according to Ellenberg: pH 	2078	Ellenberg indicator value: pH (reaction)	ind_R	6	dimensionless	Single				6	dimensionless			0.129529	Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Funaria hygrometrica	321807	Funaria hygrometrica	2954605	27170576	1131	Species environmental indicator value according to Ellenberg: light	1953	Ellenberg indicator value: Light	ind_L	8	dimensionless	Single				8	dimensionless			1.01567	Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Funaria hygrometrica	321807	Funaria hygrometrica	2954605	27170581	1133	Species environmental indicator value according to Ellenberg: nitrogen	1954	Ellenberg indicator value: nitrogen (nutrients)	ind_N	7	dimensionless	Single				7	dimensionless			1.19771	Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170613	1136	Species environmental indicator value according to Ellenberg: temperature	2244	Ellenberg indicator value: temperature	ind_T	4	dimensionless	Single				4	dimensionless			0.397232	Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170615	1132	Species environmental indicator value according to Ellenberg: moisture	2077	Ellenberg indicator value: Moisture	ind_F	7	dimensionless	Single				7	dimensionless			0.801014	Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170623	3411	Moss: plant growth form (morphological)	7235	Bryophyte: growth form: morphological	growth_form	orthotroplagiotrop											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646	orthotrop: stems stand up vertically from the substrate; plagiotrop: shoots close to substrate, differentiation into main and lateral shoots; include thalloid bryophytes		
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170625	3413	Moss: shoot length	7237	Bryophyte: Shoot length	shoot_length	3	cm	Mean									Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170626	3414	Moss: plant life form	7238	Bryophyte: Plant life form for bryophytes	life_form	annual											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170627	3415	Moss: life strategy according to During (1979)	7239	Bryophyte: Species life strategy according to During (1979) (1)	life_strat	annual											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170628	3416	Moss: protonema persistence	7241	Bryophyte: Species protonema persistence (bryophytes)	protonema	without permanent protonema											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170629	3417	Moss: potentially hyaline hairpoint	7242	Bryophyte: Species with potentially hyaline hairpoint (bryophytes)	hyalin_hairp	without hyaline hairpoint											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170630	3418	Moss: potential to dominate vegetation cover	7243	Bryophyte: Species potential to dominate vegetation cover	dominants	species not dominant											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170631	3419	Moss: arrangement of antheridia and archegonia on gametohytes	7244	Bryophyte: arrangement of antheridia and archegonia on gametohytes	dist_gamet	Monoicous											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170632	3420	Moss: arrangement of antheridia and archegonia on monoicous gametohytes	7245	Bryophyte: Arrangement of antheridia and archegonia on monoicous gametohytes	dist_gamet2	Autoicous											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170633	3421	Moss: seta length	7246	Bryophyte: seta length	seta_length	0.2-2 cm											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170634	3422	Moss: position of the capsule on the seta	7247	Bryophyte: position of the capsule on the seta	capsule_pos	erect											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170635	3423	Moss: capsule with peristome or not	7248	Bryophyte: capsule with peristome or not	capsule_peris	with peristome											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170636	764	Moss and fern spore width	1684	Fern  and moss spore width (diameter)	spores	32	micro m	Mean									Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170637	3424	Moss and fern spore ornamentation	7249	Fern and moss spore ornamentation	ornament	papillose											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170638	3425	Moss: fruiting frequency	7250	Bryophyte: Fruiting frequency	fruit_freq	common											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170639	3426	Moss: fruiting season	7251	Bryophyte: Fruiting season	fruit_seas	spring to summer											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170640	3427	Moss: vegetative regeneration	7252	Bryophyte: Vegetative regeneration: tubers	veg_tub	unknown											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170641	3427	Moss: vegetative regeneration	7253	Bryophyte: Vegetative regeneration: gemmae	veg_gem	unknown											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170642	3427	Moss: vegetative regeneration	7254	Bryophyte: Vegetative regeneration: bulbils	veg_bulb	unknown											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170643	3427	Moss: vegetative regeneration	7255	Bryophyte: Vegetative regeneration: branches	veg_bran	unknown											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170644	3427	Moss: vegetative regeneration	7256	Bryophyte: Vegetative regeneration:  leaves	veg_leav	unknown											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170616	1134	Species environmental indicator value according to Ellenberg: pH 	2078	Ellenberg indicator value: pH (reaction)	ind_R	6	dimensionless	Single				6	dimensionless			0.129529	Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170612	1131	Species environmental indicator value according to Ellenberg: light	1953	Ellenberg indicator value: Light	ind_L	8	dimensionless	Single				8	dimensionless			1.01567	Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170617	1133	Species environmental indicator value according to Ellenberg: nitrogen	1954	Ellenberg indicator value: nitrogen (nutrients)	ind_N	6	dimensionless	Single				6	dimensionless			0.915792	Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Discelium nudum	311121	Discelium nudum	2954567	27169252			1418	Division	division	Bryophyta											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Discelium nudum	311121	Discelium nudum	2954567	27169253			846	Family	Familie	Disceliaceae											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Encalypta ciliata	314972	Encalypta ciliata	2954581	27169741			1418	Division	division	Bryophyta											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Encalypta ciliata	314972	Encalypta ciliata	2954581	27169742			846	Family	Familie	Encalyptaceae											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Encalypta spathulata	314980	Encalypta spathulata	2954582	27169777			1418	Division	division	Bryophyta											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Encalypta spathulata	314980	Encalypta spathulata	2954582	27169778			846	Family	Familie	Encalyptaceae											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Encalypta streptocarpa	314981	Encalypta streptocarpa	2954583	27169811			1418	Division	division	Bryophyta											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Encalypta streptocarpa	314981	Encalypta streptocarpa	2954583	27169812			846	Family	Familie	Encalyptaceae											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Funaria hygrometrica	321807	Funaria hygrometrica	2954605	27170573			1418	Division	division	Bryophyta											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Funaria hygrometrica	321807	Funaria hygrometrica	2954605	27170574			846	Family	Familie	Funariaceae											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170609			1418	Division	division	Bryophyta											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
Bernhardt-Römermann	Markus	450	BryForTrait – a life-history trait database of forest bryophytes	Physcomitrium pyriforme	365160	Physcomitrium pyriforme	2954606	27170610			846	Family	Familie	Funariaceae											Bernhardt&#8208;Römermann M, Poschlod P, Hentschel J. BryForTrait – A life&#8208;history trait database of forest bryophytes. J Veg Sci. 2018;29:798–800. https://doi.org/10.1111/jvs.12646			
