gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
6148506434	b83f2b5c-1065-4909-b541-2421b3f6144a	bises:13314	Animalia	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia	Folsomia candida		SPECIES	Folsomia candida V.Willem, 1902	Folsomia candida		FR			ABSENT	0	96f1a0dc-22d6-443d-a47e-ddc6724c7719	43.611642	3.882217							2021-10-11/2021-10-22		10	2021	2120383	2120383	HUMAN_OBSERVATION	CEFE	Occurrences			Matthias Brand , Nicolas Henon		CC_BY_4_0		Jérôme Cortet			2026-02-16T09:09:30.759Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6148506333	b83f2b5c-1065-4909-b541-2421b3f6144a	bises:7961	Animalia	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia	Folsomia candida		SPECIES	Folsomia candida V.Willem, 1902	Folsomia candida		FR			ABSENT	0	96f1a0dc-22d6-443d-a47e-ddc6724c7719	43.653225	3.789069							2021-10-11/2021-10-22		10	2021	2120383	2120383	HUMAN_OBSERVATION	CEFE	Occurrences			Matthias Brand , Nicolas Henon		CC_BY_4_0		Jérôme Cortet			2026-02-16T09:09:30.736Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6148505965	b83f2b5c-1065-4909-b541-2421b3f6144a	bises:8971	Animalia	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia	Folsomia candida		SPECIES	Folsomia candida V.Willem, 1902	Folsomia candida		FR			ABSENT	0	96f1a0dc-22d6-443d-a47e-ddc6724c7719	43.644794	3.797042							2021-10-11/2021-10-22		10	2021	2120383	2120383	HUMAN_OBSERVATION	CEFE	Occurrences			Matthias Brand , Nicolas Henon		CC_BY_4_0		Jérôme Cortet			2026-02-16T09:09:30.676Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6148505868	b83f2b5c-1065-4909-b541-2421b3f6144a	bises:13213	Animalia	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia	Folsomia candida		SPECIES	Folsomia candida V.Willem, 1902	Folsomia candida		FR			ABSENT	0	96f1a0dc-22d6-443d-a47e-ddc6724c7719	43.600817	3.904325							2021-10-11/2021-10-22		10	2021	2120383	2120383	HUMAN_OBSERVATION	CEFE	Occurrences			Matthias Brand , Nicolas Henon		CC_BY_4_0		Jérôme Cortet			2026-02-16T09:09:30.665Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6148505649	b83f2b5c-1065-4909-b541-2421b3f6144a	bises:15839	Animalia	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia	Folsomia candida		SPECIES	Folsomia candida V.Willem, 1902	Folsomia candida		FR			ABSENT	0	96f1a0dc-22d6-443d-a47e-ddc6724c7719	43.572061	3.836925							2021-10-11/2021-10-22		10	2021	2120383	2120383	HUMAN_OBSERVATION	CEFE	Occurrences			Matthias Brand , Nicolas Henon		CC_BY_4_0		Jérôme Cortet			2026-02-16T09:09:30.624Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6148505632	b83f2b5c-1065-4909-b541-2421b3f6144a	bises:5032	Animalia	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia	Folsomia candida		SPECIES	Folsomia candida V.Willem, 1902	Folsomia candida		FR			ABSENT	0	96f1a0dc-22d6-443d-a47e-ddc6724c7719	43.573825	3.854731							2021-10-11/2021-10-22		10	2021	2120383	2120383	HUMAN_OBSERVATION	CEFE	Occurrences			Matthias Brand , Nicolas Henon		CC_BY_4_0		Jérôme Cortet			2026-02-16T09:09:30.621Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6148505595	b83f2b5c-1065-4909-b541-2421b3f6144a	bises:7658	Animalia	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia	Folsomia candida		SPECIES	Folsomia candida V.Willem, 1902	Folsomia candida		FR			ABSENT	0	96f1a0dc-22d6-443d-a47e-ddc6724c7719	43.665556	3.882839							2021-10-11/2021-10-22		10	2021	2120383	2120383	HUMAN_OBSERVATION	CEFE	Occurrences			Matthias Brand , Nicolas Henon		CC_BY_4_0		Jérôme Cortet			2026-02-16T09:09:30.613Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6148505509	b83f2b5c-1065-4909-b541-2421b3f6144a	bises:6345	Animalia	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia	Folsomia candida		SPECIES	Folsomia candida V.Willem, 1902	Folsomia candida		FR			ABSENT	0	96f1a0dc-22d6-443d-a47e-ddc6724c7719	43.668839	3.904028							2021-10-11/2021-10-22		10	2021	2120383	2120383	HUMAN_OBSERVATION	CEFE	Occurrences			Matthias Brand , Nicolas Henon		CC_BY_4_0		Jérôme Cortet			2026-02-16T09:09:30.614Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6148505488	b83f2b5c-1065-4909-b541-2421b3f6144a	bises:14526	Animalia	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia	Folsomia candida		SPECIES	Folsomia candida V.Willem, 1902	Folsomia candida		FR			ABSENT	0	96f1a0dc-22d6-443d-a47e-ddc6724c7719	43.614561	3.870939							2021-10-11/2021-10-22		10	2021	2120383	2120383	HUMAN_OBSERVATION	CEFE	Occurrences			Matthias Brand , Nicolas Henon		CC_BY_4_0		Jérôme Cortet			2026-02-16T09:09:30.588Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6148505186	b83f2b5c-1065-4909-b541-2421b3f6144a	bises:7759	Animalia	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia	Folsomia candida		SPECIES	Folsomia candida V.Willem, 1902	Folsomia candida		FR			ABSENT	0	96f1a0dc-22d6-443d-a47e-ddc6724c7719	43.665556	3.882839							2021-10-11/2021-10-22		10	2021	2120383	2120383	HUMAN_OBSERVATION	CEFE	Occurrences			Matthias Brand , Nicolas Henon		CC_BY_4_0		Jérôme Cortet			2026-02-16T09:09:30.521Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6148505099	b83f2b5c-1065-4909-b541-2421b3f6144a	bises:14425	Animalia	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia	Folsomia candida		SPECIES	Folsomia candida V.Willem, 1902	Folsomia candida		FR			ABSENT	0	96f1a0dc-22d6-443d-a47e-ddc6724c7719	43.607328	3.860133							2021-10-11/2021-10-22		10	2021	2120383	2120383	HUMAN_OBSERVATION	CEFE	Occurrences			Matthias Brand , Nicolas Henon		CC_BY_4_0		Jérôme Cortet			2026-02-16T09:09:30.508Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
