gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2235239970	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:135742006	Animalia	Arthropoda	Malacostraca	Isopoda	Platyarthridae	Trichorhina	Trichorhina tomentosa		SPECIES	Trichorhina tomentosa (Budde-Lund, 1893)	Trichorhina tomentosa	(Budde-Lund, 1893)	BE		East Flanders	PRESENT	4	4d3ceea8-5699-439d-a899-decac9cbbdac	51.03463	3.72286	25.0						2017-03-17	17	3	2017	2204981	2204981	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2026-04-08T12:16:43.111Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_ID_NOT_FOUND
1995198452	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:73642541	Animalia	Arthropoda	Malacostraca	Isopoda	Platyarthridae	Trichorhina	Trichorhina tomentosa		SPECIES	Trichorhina tomentosa (Budde-Lund, 1893)	Trichorhina tomentosa	(Budde-Lund, 1893)	SE	Fyrishov, Upl	Uppland	PRESENT	1	b8323864-602a-4a7d-9127-bb903054e97d	59.87039	17.6235	50.0						2018-10-19T09:20/2018-10-19T10:20	19	10	2018	2204981	2204981	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	73642541				CC0_1_0	Owe Rosengren	Owe Rosengren, Tor Jonzon, Niklas Hjort, Kenth Kärsrud			2026-04-11T17:19:51.684Z		
1995100219	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:73528285	Animalia	Arthropoda	Malacostraca	Isopoda	Platyarthridae	Trichorhina	Trichorhina tomentosa		SPECIES	Trichorhina tomentosa (Budde-Lund, 1893)	Trichorhina tomentosa	(Budde-Lund, 1893)	SE	Universeum, Vg	Västergötland	PRESENT	10	b8323864-602a-4a7d-9127-bb903054e97d	57.69555	11.98936	76.0						2018-10-12T10:00/2018-10-12T11:00	12	10	2018	2204981	2204981	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	73528285				CC0_1_0	Uno Unger	Uno Unger, Freddy Persson			2026-04-11T17:16:14.474Z		
1995100066	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:73527368	Animalia	Arthropoda	Malacostraca	Isopoda	Platyarthridae	Trichorhina	Trichorhina tomentosa		SPECIES	Trichorhina tomentosa (Budde-Lund, 1893)	Trichorhina tomentosa	(Budde-Lund, 1893)	SE	Fyrishov, Upl	Uppland	PRESENT	2	b8323864-602a-4a7d-9127-bb903054e97d	59.8703	17.61825	100.0						2018-10-11	11	10	2018	2204981	2204981	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	73527368				CC0_1_0	Kenth Kärsrud	Kenth Kärsrud			2026-04-11T17:19:43.917Z		
1945590532	2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	04890	Animalia	Arthropoda	Malacostraca	Isopoda	Platyarthridae	Trichorhina	Trichorhina tomentosa		SPECIES	Trichorhina tomentosa (Budde-Lund, 1893)	Trichorhina tomentosa	(Budde-Lund, 1893)	SE	Haga, Stockholm – I Fjärilshuset	Stockholms län	PRESENT	8	b2c1126d-e3b4-4619-9f94-b236dcc0a947	59.366125	18.031057			20.0				1997-05-31	31	5	1997	2204981	2204981	PRESERVED_SPECIMEN	BioFokus	BioFokus		04890	Olsen, K.M.		CC_BY_4_0		Olsen, K.M.			2026-04-12T12:14:37.603Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;IDENTIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1917528205	24baf0da-60a9-4a13-99d7-a8c860c3cb30	62e87e88-bb7b-11e8-9a78-54da4ae08600	Animalia	Arthropoda	Malacostraca	Isopoda	Platyarthridae	Trichorhina	Trichorhina tomentosa		SPECIES	Trichorhina tomentosa (Budde-Lund, 1893)	Trichorhina tomentosa (Budde-Lund, 1893)		PT		Região Autónoma dos Açores	PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	37.79598	-25.49221	500.0						1957			1957	2204981	2204981	HUMAN_OBSERVATION	UAc	ABP	450431				CC_BY_4_0					2026-03-04T06:43:19.442Z		CONTINENT_DERIVED_FROM_COORDINATES
1917527616	24baf0da-60a9-4a13-99d7-a8c860c3cb30	61c02a74-bb7b-11e8-9a78-54da4ae08600	Animalia	Arthropoda	Malacostraca	Isopoda	Platyarthridae	Trichorhina	Trichorhina tomentosa		SPECIES	Trichorhina tomentosa (Budde-Lund, 1893)	Trichorhina tomentosa (Budde-Lund, 1893)		PT		Região Autónoma dos Açores	PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	37.79591	-25.48653	500.0						1957			1957	2204981	2204981	HUMAN_OBSERVATION	UAc	ABP	450019				CC_BY_4_0					2026-03-04T06:43:13.490Z		CONTINENT_DERIVED_FROM_COORDINATES
1838680987	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:70651067	Animalia	Arthropoda	Malacostraca	Isopoda	Platyarthridae	Trichorhina	Trichorhina tomentosa		SPECIES	Trichorhina tomentosa (Budde-Lund, 1893)	Trichorhina tomentosa	(Budde-Lund, 1893)	SE	Trädgårdsföreningen, Palmhuset, Tropikhuset, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.70565	11.97592	10.0						2018-04-12	12	4	2018	2204981	2204981	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	70651067				CC0_1_0	Dennis Nyström	Dennis Nyström, Freddy Persson			2026-04-11T17:19:41.370Z		
1838600447	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:70567952	Animalia	Arthropoda	Malacostraca	Isopoda	Platyarthridae	Trichorhina	Trichorhina tomentosa		SPECIES	Trichorhina tomentosa (Budde-Lund, 1893)	Trichorhina tomentosa	(Budde-Lund, 1893)	SE	Fyrishov, Upl	Uppland	PRESENT	4	b8323864-602a-4a7d-9127-bb903054e97d	59.8703	17.61825	100.0						2018-04-12	12	4	2018	2204981	2204981	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	70567952				CC0_1_0	Kenth Kärsrud	Kenth Kärsrud			2026-04-11T17:12:11.196Z		
1838523910	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:70516486	Animalia	Arthropoda	Malacostraca	Isopoda	Platyarthridae	Trichorhina	Trichorhina tomentosa		SPECIES	Trichorhina tomentosa (Budde-Lund, 1893)	Trichorhina tomentosa	(Budde-Lund, 1893)	SE	Palmhuset, Vg	Västergötland	PRESENT	1	b8323864-602a-4a7d-9127-bb903054e97d	57.70555	11.9757	25.0						2018-04-06	6	4	2018	2204981	2204981	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	70516486				CC0_1_0	Thomas Strid	Thomas Strid, Freddy Persson, Andreas Grabs, Uno Unger			2026-04-11T17:12:11.031Z		
